Country ID,Country,1990,1995,1996,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
204.0,Benin,...,...,...,,,0.232749595,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,1997,1984,1994,1986,2002,1993.0,2016,2000,2004,2004,1997,1996.0,1994.0,1982,,,,,,,,,,,,,,,,,
60.0,Bermuda,...,...,...,,,,,,,,,,,9.100006254,9.279501738,9.021985153,8.791413616,9.182048159,9.4434414,9.46969697,8.328045685,,,,,,,,,,,,,,,,,,,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,1.972476490563962,-2.7751122018271577,-2.555663006420816,4.443364401477626,2.8467857766982836,0.27802968100167386,-12.055837569214214
64.0,Bhutan,...,...,...,,,,,,,,,,,,,,,,,,0.574062822,,,,,,,,,,,,,,,,,,,,,,2002,2002,1995,...,2002,2004.0,2017,2012,...,...,...,2003.0,1995.0,2001,,,,,,,,,,,,,,,,,
70.0,Bosnia and Herzegovina,...,...,...,,,,,,,,,2.813264644,2.570891012,2.772640274,,259.2848528,,2.414630686,,,,,,,,,,,,,,,,,9,,,,9,,,,2001,2009,2002,2017,2007,1993.0,2017,1992,2007,2010,1994,2002.0,2000.0,1993,,,,,,,,,-8.615386843072985,7.847445148717175,,,,,,,
100.0,Bulgaria,...,...,...,,,,,1536.536659,,1777.255327,,1736.631848,,1830.416404,,1833.972584,,1684.620754,,1863.609327,,,,,,,,,,,,,,,,,,,,,,,1996,1991,1996,1999,2002,1990.0,2016,1976,2000,2004,1996,2001.0,1995.0,1974,,,,,,,,,,,,,,,,,
854.0,Burkina Faso,...,...,...,,,,,0.026138537,0.027253904,0.042873124,0.029644918,0.044561755,0.045472261,0.002294105,0.001137925,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1989,1993,1990,2005,1989.0,2016,1990,2002,2004,2005,1996.0,1993.0,1987,,,,,4.267136297643587,57.31002795049106,-30.85430863400577,50.31836148104711,2.0432453793617382,-94.9549352736166,-50.39786757798793,,,,,,
132.0,Cabo Verde,...,...,...,,,,,,,,,,,,,,,6.847565689,,,,,,,,,,,,,,,,,,,,,10,,,,1999,2005,1995,2006,2006,2001.0,2017,2005,2006,2006,1987,1995.0,1995.0,1988,,,,,,,,,,,,,,,,,
120.0,Cameroon,...,...,...,,,,,0.341144685,0.541295576,0.569505577,0.455336936,0.490997825,0.448556885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1981,1995,1983,2002,1989.0,2016,2006,2002,2009,1985,1997.0,1994.0,1982,,,,,58.67038233352514,5.211570581910693,-20.046975062370638,7.831758458531897,-8.643814257222012,,,,,,,,
156.0,China,...,...,...,6.46820965,7.374485025,7.708025074,8.956293728,7.572255543,8.792216197,8.155225613,8.071510972,10.09360775,10.57639038,11.66938045,25.0915494,25.19810608,22.68070744,25.96384107,28.26254408,37.81551033,48.81620734,,,,,,,,,,,,,,,11,,,,,,,1991,1981,1993,...,2002,1991.0,2016,1992,2005,2004,1996,1997.0,1993.0,1985,14.011224497029092,4.522892756162316,16.194403132010365,-15.453246923703398,16.11092820457922,-7.244937678140212,-1.0265153286078714,25.052270696461115,4.783053215040966,10.334244772837147,115.02040753157551,0.4246715828556887,-9.990427979022144,14.475446317912569,8.853478203793367,33.80080088671197,29.090436474350224
344.0,"China, Hong Kong Special Administrative Region",...,15.80853475,...,13.75176442,11.46600586,9.487548693,8.733856232,7.003207746,6.903141454,8.60696265,8.792912324,8.193422698,7.849042684,5.811632118,5.116324161,4.772600019,4.611230705,4.462436094,4.694967654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.621565714692498,-17.254981300000825,-7.9440167886156,-19.8153992924577,-1.4288636811774535,24.681823592253448,2.1604563835303705,-6.817873349694513,-4.203127639003198,-25.957440264061628,-11.964073824398955,-6.7181853843447135,-3.381161491798602,-3.226787391892152,5.210865883606757,,
446.0,"China, Macao Special Administrative Region",...,...,...,9.78552686,10.3747937,11.69313159,12.87414674,12.45086997,12.2865805,13.1740047,12.64134428,17.15958845,22.28195381,23.12796456,31.98353229,31.43471204,29.88042288,34.15225089,39.30954188,34.47808833,31.80003148,,,,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,,,,6.0218202701862555,12.707123901654068,10.100075765930898,-3.2878044545265226,-1.319501933566494,7.222710989440878,-4.043268786749402,35.74180142493517,29.85132991345139,3.7968427599033685,38.28943834216945,-1.715946334581666,-4.944499437507809,14.296410821077362,15.10088165670535,-12.290790782423636,-7.767416871746258
191.0,Croatia,...,...,...,,,,,25.8439935,,176.4285301,,50.80957112,,16.76303957,,28.25980804,,30.60473484,,41.42102941,,,,,,,,,,,,,,,,,,,,,,,1994,2000,1997,2000,2007,1992.0,2017,1991,2007,2007,1995,2000.0,1996.0,1992,,,,,,,,,,,,,,,,,
192.0,Cuba,...,...,...,,,,,54.48115864,83.42501715,110.9815104,125.3845758,,,58.30345244,44.09215219,49.65812247,44.0115426,36.44674243,26.74313145,20.37007499,20.73310813,,,,,,,,,,,,,,,,,,,,,,1994,1990,1994,2008,2002,1992.0,2016,2001,2008,2007,1984,1997.0,1994.0,1981,,,,,53.12636374210563,33.03145050657026,12.977896361374434,,,,-24.374714798621625,12.623494212791798,-11.370908905005976,-17.188218642443125,-26.624083067607096,-23.83062907915371,1.782188529881315
196.0,Cyprus,...,...,...,,,,,109.9721895,,16.22272023,,21.99224641,,21.36423733,,27.37207307,,150.178296,,135.9438518,,,,,,,,,,,,,,,,,,,,,,,1992,1974,1996,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975,,,,,,,,,,,,,,,,,
203.0,Czechia,...,...,...,,,,,141.2193873,,126.922067,,144.9084661,,129.349564,,139.9183225,,109.7470103,,102.526371,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993,,,,,,,,,,,,,,,,,
208.0,Denmark,...,...,...,,,,,59.168266,,68.49214674,,76.32987407,,220.4913405,,216.8915956,,302.9390387,,352.0606176,,,,,,,,,,,,,,,,,,,,,,,1994,1977,1994,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979,,,,,,,,,,,,,,,,,
212.0,Dominica,...,...,...,,,8.97972044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1995,1994,...,2005,1993.0,2016,...,2005,2003,1991,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
233.0,Estonia,...,...,...,,,,,5378.012049,,4905.377393,,5626.804119,,6727.493841,,6912.902077,,7908.937584,,7354.43412,,,,,,,,,,,,,,,,,,,,,,,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,,,,,,,,,,,,,,,,,
242.0,Fiji,...,...,...,,,,,,,4.747688923,3.542629876,3.885016592,4.321787134,4.081853528,4.551786142,3.300621697,7.715523709,12.42432209,13.72368959,14.85148028,16.3340857,,,,,,,,,,,,,,,,,,,,,,...,1997,1993,2013,1998,1989.0,2016,2006,...,2001,1982,1998.0,1993.0,1990,,,,,,,-25.382013576376856,9.66476115158241,11.242436979532986,-5.551721974282691,11.512726039198538,-27.48732928059431,133.7597100574353,61.03018484030168,10.458256720870304,8.217838815166624,9.98287976718775
246.0,Finland,...,...,...,,,,,410.7262525,,513.6735278,,406.636814,,476.9886291,,305.5511012,,365.9664812,,434.4514829,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,,,,,,,,,,,,,,,,,
250.0,France,...,...,...,,,,,143.9442151,,144.314512,,174.7629632,,183.0672822,,177.6109323,,167.9758895,,170.2596565,,,,,,,,,13.0,,13.0,,,,,,,,,,,,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,,,,,,,,,,,,,,,,,
254.0,French Guiana,...,...,...,,,,,,,15.33181756,10.91403926,2.391527161,2.75276811,2.609092967,2.796546079,3.487390034,2.714325293,6.629248764,4.555415926,32.02476253,,,,,,,,,,,14.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.81444605449636,-78.08760712667622,15.10503225265272,-5.219296986116271,7.18460838195192,24.70347119211548,-22.167429896371612,144.2319194790777,-31.283074626221698,603.004139473169,
276.0,Germany,...,...,...,,,,,244.7514586,,266.1923265,,275.1496642,,246.3873567,,271.1844084,,267.8030872,,280.30293,,,,,,,,,,,,,,,,,,,,,,,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,,,,,,,,,,,,,,,,,
300.0,Greece,...,...,...,,,,,29.81905999,,24.24901466,,22.15085983,,25.49125219,,26.13493438,,20.65521901,,,,,,,,,,,,,,,,,,,,,,,,,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,,,,,,,,,,,,,,,,,
312.0,Guadeloupe,...,...,...,,,,,,,22.89618932,12.8969904,3.518537147,1.878339672,16.61349225,4.392542203,20.05969858,29.43950986,29.08012609,54.9767651,25.07504503,,,,,,,,,,,14.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.67189133637021,-72.71815332203396,-46.615891959488806,784.4775254259764,-73.56039213850417,356.6762856894058,46.75948266417073,-1.2207532384508282,89.05270537635417,-54.38974085799748,
320.0,Guatemala,...,...,...,,46.64541039,51.34759643,51.8644967,48.60777101,45.73600484,61.39102104,0.061823527,0.077057821,0.002542573,20.59749903,0.002067039,0.00092397,1.10591362,1.278862431,0.702333952,0.294494761,0.920109269,,,,,,,,,,,,15,15,15,15,,15,15,15,15,15,1995,1979,1995,...,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,10.080704619565466,1.0066688724265056,-6.279296816159014,-5.908039209222733,34.22908549788408,-99.89929548987348,24.641580219129192,-96.70043485916892,810004.5291521621,-99.98996461173762,-55.29982743431546,119591.50730002054,15.638546073788309,-45.08135238199049,-58.0691264944002,212.43654925324796
348.0,Hungary,...,...,...,,,,,134.8968931,,129.2899082,,67.1203592,,54.45283163,,70.94918135,,60.84187125,,46.87177342,,,,,,,,,6.0,,6.0,,6,,,,,,,,,,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,,,,,,,,,,,,,,,,,
352.0,Iceland,...,...,...,,,,,29.20262174,,,,291.0538979,,25.92342849,,49.95914305,,110.31918,,144.0569039,,,,,,,,,,,,,,,,,,,,,,,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,,,,,,,,,,,,,,,,,
356.0,India,...,...,...,6.878822417,,,,,,7.005297781,,5.206133937,,,6.336914748,6.254622403,,5.729389935,5.956190069,,5.358098641,,,,,,,,,,,,,,,,,,,,,,1992,1976,1994,1983,2002,1992.0,2016,1982,2005,2006,1995,1996.0,1993.0,1977,,,,,,,,,,,,-1.2986184645449477,,,3.9585389818645575,,
368.0,Iraq,...,...,...,,,,,,,,,0.086608637,,0.505352261,,3.643608612,,0.20776505,0.579721259,0.812250387,0.431153074,,,,,,,,,,,,16,,,,,,,,17,18,2011,2014,2009,2016,2009,2008.0,...,2008,2017,2016,1985,2010.0,2009.0,1974,,,,,,,,,,,,,,,179.02732389302244,40.11050559041166,-46.918698851909554
372.0,Ireland,...,...,...,,,,,175.4393401,,164.7060327,,165.5870949,,426.2448,,102.3287789,,104.370531,,113.7161159,,,,,,,,,,,6.0,,,,,,,,,,,,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,,,,,,,,,,,,,,,,,
380.0,Italy,...,...,...,,,,,104.8718701,,126.3487928,,115.5946121,,143.0343623,,150.4512886,,146.9494993,,160.0143929,,,,,,,,,,,,,,,,,,,,,,,1994,1979,1994,1983,2002,1988.0,2016,1977,2002,...,1995,1997.0,1994.0,1978,,,,,,,,,,,,,,,,,
388.0,Jamaica,...,...,...,3.763835861,3.735509492,3.709961172,3.686620994,3.66464537,3.643421275,3.622822186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,1997,1995,...,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,-0.7525931003929128,-0.6839313366681162,-0.6291218942169502,-0.5960912183749142,-0.5791582228869255,-0.5653776339657585,,,,,,,,,,,
400.0,Jordan,...,...,...,,,,13.64087196,6.039423184,12.49613402,,,199.3589924,15.89232589,8.626947515,162.4356282,,5.564038562,,,,,,,,,,,,,,,,"19,20",19,19,"19,20",,,,,,,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,-55.725534249498224,106.9093958029883,,,,-92.02828741323434,-45.71626850146352,1782.886477720735,,,,,,
398.0,Kazakhstan,...,...,...,,,,,45581.7926,108375.8404,16823.23895,16487.73101,28333.72947,14060.35073,18483.89753,25269.33896,21035.91546,22448.70522,19500.79144,14316.26775,8490.378333,7017.374756,,,,,,,,,,,,,,,,,,,,,,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,...,1997.0,1995.0,1994,,,,,137.7612511887038,-84.47694717945643,-1.994312397256888,71.84735396771856,-50.37592652641361,31.461141225742367,36.71001431914995,-16.753202395603946,6.716084035831163,-13.131776425901142,-26.586221928231645,-40.694191522088566,-17.3490923399114
404.0,Kenya,...,...,...,,,,,,,,,,,,,,,,,,0.76356682,,,,,,,,,,,,,,,,,,,,,,2000,1978,1994,1999,2005,1988.0,2016,1990,2005,2004,1989,1997.0,1994.0,1991,,,,,,,,,,,,,,,,,
414.0,Kuwait,...,...,...,,,,,,,,,,,,,,,,,,1.221616222,,,,,,,,,,,,,,,,,,,,,,1993,2002,2002,...,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,,,,,,,,,,
417.0,Kyrgyzstan,...,103.4349543,...,1281.132753,1255.31144,1304.990876,1281.117594,1272.53163,1222.805189,1136.600328,1068.711992,1060.595626,1064.198289,1070.901993,1843.776769,881.3229026,1388.383585,1749.162164,1761.825979,2037.671992,2043.425663,,,,,,,,,,,,,,,,,,,,22,22,1996,2007,1996,2014,2003,2000.0,...,2003,2000,2006,...,1997.0,2000.0,1995,-2.015506428942274,3.9575386965325614,-1.8293830584605568,-0.670193278135567,-3.907678192643434,-7.049762445847778,-5.97292947464291,-0.7594530669400378,0.3396829962034836,0.6299299735107934,72.17044893481678,-52.20012978696988,57.53404125821704,25.98551170568615,0.7239931928918562,15.656825151174598,0.2823649253947217
428.0,Latvia,...,...,...,,,,,7.440139895,,29.36020345,,31.06155448,,32.04854714,,46.02942159,,51.52432689,,33.54666167,,,,,,,,,,,,,,,,,,,,,,,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,,,,,,,,,,,,,,,,,
422.0,Lebanon,...,...,...,,32.20908973,28.52587276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2013,1995,2019,2006,1993.0,...,1999,2006,2003,1995,1996.0,1994.0,1983,,-11.435333941056406,,,,,,,,,,,,,,,
438.0,Liechtenstein,...,...,...,,,,,,,300.7724569,1315.141104,216.9890771,228.1572162,782.7383742,481.6311782,385.0293463,387.9466438,309.1603919,208.065692,229.9872506,,,,,,,,,,,23.0,23,23,23,23,23,23,23,23,23,23,,1992,1979,1998,1997,2004,1989.0,2017,1991,2004,2004,...,1999.0,1994.0,...,,,,,,,337.2545004801602,-83.50069992945791,5.146866952594634,243.0697425383471,-38.468434144134996,-20.05722143259704,0.7576818567296875,-20.308527772859684,-32.69975797310405,10.53588334976436,
440.0,Lithuania,...,...,...,,,,,26.52081353,,28.8097695,,35.99764452,,33.71627468,,45.03619397,,55.68807383,,60.891729,,,,,,,,,,,,,,,,,,,,,,,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,,,,,,,,,,,,,,,,,
442.0,Luxembourg,...,...,...,,,,,274.1186183,,502.40144,,410.4575298,,748.3367429,,591.8288764,,427.7274432,,737.8993416,,,,,,,,,,,,,,,,,,,,,,,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,,,,,,,,,,,,,,,,,
450.0,Madagascar,...,...,...,,,0.113628792,,,,,2.364831,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,1999,1975,1996,2007,2003,1996.0,2016,1999,2004,2005,2001,1997.0,1999.0,1983,,,,,,,,,,,,,,,,,
458.0,Malaysia,...,...,...,14.86052657,17.73069038,19.04498452,18.66706936,18.65345388,21.39240575,42.20759326,42.7719587,48.13158781,61.77447577,109.8273022,114.5994266,97.85643221,100.6352234,78.83969976,96.41180406,90.1627791,64.85463141,,,,,,,,,,,,,,,,,,,,,,1993,1977,1994,...,2002,1989.0,2016,1995,2002,...,1996,1997.0,1994.0,1988,19.31401149535443,7.412537875471046,-1.9843290479083078,-0.07293849793676756,14.683349730403927,97.3017609765559,1.3371182680886078,12.530707671332339,28.344977967183343,77.78750985910634,4.345116655337451,-14.610015849765173,2.8396612539855512,-21.65794729084886,22.288395761896787,-6.4815973738143535,-28.069396199434582
470.0,Malta,...,...,...,,,,,108.8993524,,124.8571212,,134.1015413,,59.7342049,,90.27564884,,85.20421209,,307.2719726,,,,,,,,,6.0,,6.0,,6,,,,,,,,,,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,,,,,,,,,,,,,,,,,
474.0,Martinique,...,...,...,,,,,,,25.60839108,11.87191412,8.670207274,8.773258221,10.40490238,3.90631954,12.03331595,9.11901524,45.04620325,21.26647696,41.79262133,,,,,,,,,,,14.0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.64053101613286,-26.968750056962175,1.1885638225631376,18.597926994721682,-62.456932344616575,208.04740438617574,-24.218600443213667,393.9810063306791,-52.789635028785696,96.51878121894623,
480.0,Mauritius,...,...,...,,,,0.744420568,,,,5.767028578,5.914662634,6.068210903,6.230993906,13.63044484,14.14904286,14.69025646,15.25508788,15.8385717,16.44067931,17.06291118,,,,,,,,,,,,,,,,,,,,,,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,,,,,,,,2.559967477241106,2.596061322540004,2.682553484084144,118.75233783931098,3.8047035594767915,3.825089833673744,3.844939137298077,3.8248473203813473,3.801527192000532,3.7847090030004376
492.0,Monaco,...,10.68880088,...,9.505797529,10.78414728,17.40825576,24.11502118,19.2765802,13.58890869,13.26688559,16.62253915,19.01096074,10.97298389,,,,7.952519105,8.051982851,8.215412445,10.06750693,5.252917227,,,,,,,,,,,,,,,,,,,,,,1992,1978,1993,1993,2006,1993.0,2016,1997,...,2004,1996,1999.0,1992.0,1978,13.44810624358501,61.42449938795718,38.52634929348028,-20.06401298130644,-29.50560447438701,-2.3697495313731545,25.293453668804887,14.368572505362396,-42.280750352020355,,,,,1.2507199880533908,2.029681347119403,22.54414489107248,-47.823058245463756
504.0,Morocco,...,...,...,4.124837693,,,,,,,,8.10349612,,,,,8.580096681,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1975,1995,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,,,,,,,,,,
104.0,Myanmar,...,...,...,,,,,,,,,,,,,0.005550488,0.004647802,0.00560435,0.006814637,0.009991479,0.014686455,,,,,,,,,,,,,,,,,,,,,,2015,1997,1995,...,2003,1993.0,2017,2005,...,2004,1996,1997.0,1994.0,1994,,,,,,,,,,,,,-16.26318262466291,20.58065296241104,21.595492786853068,46.617919633870436,46.989800008587316
528.0,Netherlands,...,...,...,,,,,131.1713101,,312.3864751,,268.8190299,,268.9265313,,289.1995495,,286.0624196,,302.3419784,,,,,,,,,,,,,,,,,,,,,,,1993,1984,1994,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,,,,,,,,,,,,,,,,,
562.0,Niger,...,...,...,,,,,38.31793557,40.68010975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1975,1995,1983,2004,1992.0,2016,1987,2006,2006,2013,1996.0,1995.0,1974,,,,,6.164669742410124,,,,,,,,,,,,
807.0,North Macedonia,...,...,...,,,,,,,,,3.115540554,,72.212867,,327.1727202,,19.63489879,,27.39642417,,,,,,,,,,,,,,,,,,,,,,,1997,2000,1998,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,,,,,,,,,,,,,,,,,
578.0,Norway,...,...,...,,,,,145.7050498,,260.601061,,303.405975,,360.8426162,,270.774562,,309.6454114,,308.7172797,,,,,,,,,,,,,,,,,,,,,,,1990,1976,1993,1985,2002,1988.0,2016,1975,2001,2002,1996,1996.0,1993.0,1977,,,,,,,,,,,,,,,,,
