Country ID,Country,1990,1991,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
84.0,Belize,...,...,...,...,...,...,57.29855347,57.38550949,58.02349854,57.81110001,57.61309814,57.43119812,57.26739883,57.12369919,57.00260162,56.9070015,56.84000015,57.32509995,57.40200043,57.55049896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1986,1994,...,2003,1998.0,2016,1998,2005,2010,1983,1998.0,1994.0,1990,1.111759842632708,-0.36605605546790515,-0.3424980150278217,-0.3157268500957593,-0.28520959924560263,-0.25092747869790777,-0.2119918207629008,-0.1677118539909903,-0.11773832434309192,0.8534479217449481,0.13414800858101086,0.25869922456985994,,,,,
60.0,Bermuda,...,...,...,...,...,...,...,,,,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,Bolivia (Plurinational State of),...,...,...,71.38783264,72.36289215,76.43089294,71.29511261,76.15628815,73.25492096,71.40000153,73.07137299,,75.76999664,77.43117523,79.70690155,74.78568268,65.20146179,,69.14395142,80.75384521,82.29959869,83.85567474,84.7202301,85.25031281,85.67424774,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1996,1979,1995,2003,1999,1994.0,2016,1990,2003,2003,1995,1996.0,1994.0,1976,-3.809753942163459,-2.532143104779086,2.3408563363934194,,,2.192396283046729,2.9390310985726775,-6.174143987911677,-12.815582537382003,,,16.79090296630317,1.914154646110383,1.8907456108763214,1.031003999050282,0.6256861075262851,0.4972825506750202
70.0,Bosnia and Herzegovina,56,...,...,...,...,...,...,36.45833206,38.28125,41.92708206,43.75,43.51981354,44.74758911,44.86376953,45.67636108,46.54005051,49.2691803,51.20346451,53.17926025,55.0,62.0,64.0,64.0,66.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,2001,2009,2002,2017,2007,1993.0,2017,1992,2007,2010,1994,2002.0,2000.0,1993,5.000003667200138,9.523806197551012,4.347829256019549,-0.5261404799999971,2.8211875698215563,0.25963503802272037,1.8112422529645615,1.8908893124986237,5.864045612528068,3.9259516765291123,3.858714950067731,3.4237778815285447,12.727272727272727,3.225806451612903,0.0,3.125,3.0303030303030303
72.0,Botswana,...,...,...,...,...,...,...,,87.0,,,95.80000305,,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,1977,1996,...,2003,1991.0,2016,1997,2008,2002,1990,1996.0,1994.0,1998,,,,,,,,,,,,,,,,,
76.0,Brazil,...,...,...,...,...,...,...,,64.69999695,65.30999756,66.09999847,66.0,66.5,64.30000305,64.90000153,65.09999847,66.09999847,65.09999847,66.90000153,79.90000153,79.59999847,83.30000305,83.30000305,83.30000305,,,,,,,,,,,,,,,,,,,,,4.0,5.0,6.0,6.0,6.0,,1992,1975,1994,2015,2002,1990.0,2016,1993,2004,2004,1988,1997.0,1994.0,1977,,0.9428139702563003,1.2096171176154664,-0.1512836192354646,0.7575757575757576,-3.3082660902255623,0.9331235638253931,0.30816168765043395,1.5360983463937092,-1.512859339102493,2.764981723969608,19.431987597444827,-0.3754731592681542,4.64824704914344,0.0,0.0,
92.0,British Virgin Islands,...,26.5,...,...,...,...,...,,48.40000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100.0,Bulgaria,99,...,99,...,...,...,...,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1996,1991,1996,1999,2002,1990.0,2016,1976,2000,2004,1996,2001.0,1995.0,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,Cabo Verde,65.19999695,...,...,...,...,...,...,78.09999847,,,,,,,85.30000305,,,83.5439682,,85.40000153,84.40000153,83.69999695,83.40000153,82.8806839,84.49820709,8.0,,,,,,,8.0,,,,,,,8.0,,,8.0,,8.0,8.0,8.0,8.0,8.0,8.0,1999,2005,1995,2006,2006,2001.0,2017,2005,2006,2006,1987,1995.0,1995.0,1988,,,,,,,,,,,,,-1.1709601663750697,-0.8293892977610686,-0.3584174802051793,-0.622682998169009,1.951628671345942
120.0,Cameroon,...,...,...,...,...,...,...,,,,,,,,43.90000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1981,1995,1983,2002,1989.0,2016,2006,2002,2009,1985,1997.0,1994.0,1982,,,,,,,,,,,,,,,,,
140.0,Central African Republic,...,...,...,...,...,...,...,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,1980,1995,...,2008,1993.0,2016,2006,...,2008,...,1996.0,1995.0,1980,,,,,,,,,,,,,,,,,
344.0,"China, Hong Kong Special Administrative Region",99.90000153,...,99.90000153,...,...,...,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.90000153,99.98999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09008641503671985,,
446.0,"China, Macao Special Administrative Region",...,...,99.59999847,99.59999847,...,...,...,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,
188.0,Costa Rica,...,...,...,...,...,...,...,,,,,,,,,94.69000244,95.19999695,90.73000336,91.84999847,92.69000244,94.60401917,95.07258606,94.91223145,95.26999664,95.20999908,,,,,,,,,,,,,,,,9.0,,,,,,,,,,1995,1975,1994,2007,2002,1991.0,2016,1992,2009,2007,1992,1998.0,1994.0,1977,,,,,,,,,0.5385938291882026,-4.695371568496675,1.2344263953744936,0.9145389047277552,2.0649656700990806,0.49529279422897193,-0.16866545514898879,0.3769431869152511,-0.0629763431468505
191.0,Croatia,...,...,...,...,...,...,...,,,,,,,,,,,,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2000,1997,2000,2007,1992.0,2017,1991,2007,2007,1995,2000.0,1996.0,1992,,,,,,,,,,,,,,,,,
192.0,Cuba,...,...,...,...,...,...,...,,,,,91.59999847,91.59999847,92.09999847,92.40000153,92.40000153,94.5,92.69999695,92.30000305,93.40000153,93.59999847,95.19999695,95.5,95.5,95.59999847,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1990,1994,2008,2002,1992.0,2016,2001,2008,2007,1984,1997.0,1994.0,1981,,,,,0.0,0.5458515375016687,0.3257362269096187,0.0,2.2727255792503263,-1.904765132275133,-0.4314928944558054,1.1917642943133104,0.21412948257368775,1.7094001134121988,0.3151292642977347,0.0,0.10471043979057876
196.0,Cyprus,100,...,100,...,...,...,...,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1974,1996,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,Czechia,...,...,...,...,...,...,...,87.0,87.0,90.0,90.0,92.0,92.0,92.0,92.0,92.0,93.0,93.0,94.0,94.0,94.0,94.0,94.0,94.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993,0.0,3.4482758620689653,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,1.0869565217391304,0.0,1.0752688172043012,0.0,0.0,0.0,0.0,0.0,1.0638297872340425
208.0,Denmark,...,...,...,...,...,...,...,,95.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1977,1994,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979,,2.1052631578947367,,,,,,,,,,,,,,,
218.0,Ecuador,...,...,...,...,...,...,...,,,,,,69.25,68.95999908,71.65000153,71.75,69.37999725,71.81999969,72.66999817,74.52999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1975,1993,2004,2000,1990.0,2017,1991,2004,2004,2012,1995.0,1993.0,1975,,,,,,-0.4187738916967467,3.900815669790456,0.13956520288158425,-3.303139721254352,3.5168673057276614,1.1835122301154057,2.5595165224152368,,,,,
818.0,Egypt,...,...,...,...,...,...,...,,,,,,,,,,98.0,,,,,,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1978,1994,1983,2005,1988.0,2017,1988,...,2003,1983,1995.0,1994.0,1974,,,,,,,,,,,,,,,,,
233.0,Estonia,...,...,...,...,...,...,...,70.0,71.0,72.0,72.0,72.0,72.0,72.0,74.0,80.0,80.0,82.0,82.0,82.0,82.0,82.0,83.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,1.4285714285714286,1.4084507042253522,0.0,0.0,0.0,0.0,2.7777777777777777,8.108108108108109,0.0,2.5,0.0,0.0,0.0,0.0,1.2195121951219512,0.0,0.0
246.0,Finland,...,...,...,...,...,...,...,,,,,,,,,,,,91.0,92.0,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,,,,,,,,,,,,1.098901098901099,,,,,
250.0,France,...,...,...,...,...,...,...,,99.0,,,,,,,99.0,,99.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,,,,,,,,,,,0.0,0.0,0.0,,,,
254.0,French Guiana,...,...,...,...,...,...,...,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270.0,Gambia,27,...,27,...,...,...,...,30.0,30.0,30.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1977,1994,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,0.0,0.0,66.66666666666666,0.0,0.0,,,,,,,,,,,,
268.0,Georgia,...,...,...,...,...,...,...,80.0,,,,,,,,70.40000153,72.30000305,74.30000305,74.90000153,75.0,,,58.0,61.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,,,,,,,,,2.6988657368002245,2.766251612212069,0.8075349332034737,0.13350930301376554,,,,5.172413793103448,8.19672131147541
276.0,Germany,...,...,...,...,...,...,...,,99.0,,,99.0,,,99.0,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
300.0,Greece,...,...,...,...,...,...,...,85.0,87.0,88.0,89.0,90.0,91.0,92.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,2.3529411764705883,1.1494252873563218,1.1363636363636365,1.1235955056179776,1.1111111111111112,1.098901098901099,2.1739130434782608,,,,,,,,,,
312.0,Guadeloupe,...,...,...,...,...,...,...,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0,Guatemala,...,...,68.40000153,...,...,...,...,,,74.59999847,,,,,,,,,74.90000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1979,1995,...,1999,1989.0,2017,1990,2010,2008,1997,1998.0,1995.0,1979,,,,,,,,,,,,,,,,,
324.0,Guinea,...,...,...,...,...,...,...,,,,,,,,,,,,,,,53.70000076,50.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1981,1993,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979,,,,,,,,,,,,,,,-6.890131671573559,-4.0,
348.0,Hungary,...,...,90,...,...,...,...,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352.0,Iceland,...,...,...,...,...,...,...,95.0,95.0,95.0,95.0,95.0,95.0,,,,,95.0,95.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,
364.0,Iran (Islamic Republic of),...,...,...,...,...,...,...,,,,,91.04000092,91.34999847,91.90000153,92.02999878,92.15000153,92.20999908,92.33000183,92.58000183,92.83000183,93.72000122,93.25,94.54000092,94.66999817,95.22000122,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1976,1996,2008,2005,1990.0,...,1975,2004,2006,...,1997.0,1996.0,1975,,,,,0.3405069715150939,0.602083272262582,0.14145511189960738,0.1303952532769963,0.06510857189782362,0.13014071271802644,0.2707678923913653,0.2700367196568676,0.9587411100452845,-0.5014951065746479,1.383379002680962,0.13750502299022233,0.5809686919105608
368.0,Iraq,...,...,...,...,...,...,...,,,,,,73.40000153,,,,,78.69999695,84.0,85.0,87.0,88.0,86.80000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2014,2009,2016,2009,2008.0,...,2008,2017,2016,1985,2010.0,2009.0,1974,,,,,,,,,,,6.734438698094512,1.1904761904761905,2.3529411764705883,1.1494252873563218,-1.3636328977272718,,
372.0,Ireland,...,...,...,...,...,...,...,,,90.0,,,83.0,,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,,,,,,,,,,,,,,,,,
388.0,Jamaica,...,...,...,...,...,...,...,,,,,,70.0,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,1997,1995,...,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,
400.0,Jordan,...,...,...,...,...,...,...,,,,,,,,,,,97.69999695,,,96.69999695,96.69999695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,,,,,,,,,,,,,0.0,,,
398.0,Kazakhstan,...,...,...,...,...,...,...,,,,,76.40000153,77.40000153,78.69999695,79.30000305,81.80000305,82.0,82.5,87.69999695,87.69999695,89.59999847,90.40000153,90.90000153,91.40000153,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,...,1997.0,1995.0,1994,,,,,1.308900497347935,1.6795806127938226,0.7623965987968208,3.1525849985449654,0.2444950397834969,0.6097560975609756,6.303026606060605,0.0,2.1664784333838036,0.8928605732820996,0.5530973357716933,0.5500549962421987,0.6564534572825654
414.0,Kuwait,100,...,100,...,...,...,...,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,2002,2002,...,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
422.0,Lebanon,...,...,...,...,...,...,...,,,,,,75.59999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2013,1995,2019,2006,1993.0,...,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,
440.0,Lithuania,...,...,...,...,...,...,...,,,76.0,76.0,76.0,,,,,,74.0,75.0,76.0,78.0,79.0,80.0,81.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,,,0.0,0.0,,,,,,,1.3513513513513513,1.3333333333333335,2.631578947368421,1.282051282051282,1.2658227848101267,1.25,1.2345679012345678
442.0,Luxembourg,...,...,...,...,...,...,...,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,10.0,,10.0,,,,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
458.0,Malaysia,...,...,...,...,...,...,...,,,,,,,,90.5338974,91.84999847,92.9063797,94.19999695,94.40000153,94.69999695,95.09999847,95.30000305,95.5,95.30000305,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1977,1994,...,2002,1989.0,2016,1995,2002,...,1996,1997.0,1994.0,1988,,,,,,,,1.4537108285365852,1.150115675118965,1.3923879653659532,0.21231909392328074,0.31779175332392806,0.42238810230500595,0.21030976153284694,0.2098603815312251,-0.20942089005235517,0.2098603815312251
466.0,Mali,...,...,...,...,...,...,...,,,,,63.79999924,66.09999847,67.40000153,63.40000153,71.69999695,73.09999847,64.5,64.40000153,63.5,63.59999847,63.79999924,65.30000305,66.90000153,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,3.6050145100283935,1.9667217701828104,-5.934717966170349,13.091475109937592,1.9525823982618782,-11.76470403556768,-0.15503638759690344,-1.3975178705248041,0.1574779055118153,0.3144666270618473,2.351103178477095,2.4502272668729934,1.6442428174037187
470.0,Malta,100,...,100,...,...,...,...,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474.0,Martinique,...,...,...,...,...,...,...,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,Mauritius,95.19999695,...,...,...,...,...,...,98.69999695,99.0,99.0,99.0,99.0,99.0,99.0,99.5,99.5,99.5,99.5,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695,99.69999695,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,0.30395446734611153,0.0,0.0,0.0,0.0,0.0,0.5050505050505051,0.0,0.0,0.0,0.20100195979899416,0.0,0.0,0.0,0.0,0.0,0.0
492.0,Monaco,100,...,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1978,1993,1993,2006,1993.0,2016,1997,...,2004,1996,1999.0,1992.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
