Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
76.0,Brazil,...,...,...,...,...,...,,53779.0,54280.0,50812.0,50202.0,48457.0,49685.0,49834.0,47409.0,47754.0,46374.0,30432.0,20760.0,29891.0,28186.0,19773.0,19632.0,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1975,1994,2015,2002,1990.0,2016,1993,2004,2004,1988,1997.0,1994.0,1977,,0.9315903977388944,-6.38909358879882,-1.200503817995749,-3.4759571331819448,2.534205584332501,0.29988930260642044,-4.8661556367138905,0.7277099284945896,-2.8898102776730745,-34.37702160693492,-31.782334384858046,43.98362235067437,-5.704058077682245,-29.84815156460654,-0.7130936125018965,
100.0,Bulgaria,...,...,...,...,...,...,,,,,,,,,,,,,11451.0,15042.0,16388.0,14720.0,14273.0,11559.0,,,,,,,,,,,,,,,,,,,,,,,,,1996,1991,1996,1999,2002,1990.0,2016,1976,2000,2004,1996,2001.0,1995.0,1974,,,,,,,,,,,,,31.359706575844903,8.94827815450073,-10.178179155479619,-3.036684782608696,-19.01492328172073
108.0,Burundi,...,...,...,...,...,...,,,,,,1355.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,1997,1988,1997,2011,2001,1997.0,...,2002,2004,2005,...,1997.0,1997.0,1982,,,,,,,,,,,,,,,,,
344.0,"China, Hong Kong Special Administrative Region",215,325,...,...,...,...,283.0,338.0,246.0,159.0,87.0,345.0,244.0,49.0,280.0,127.0,181.0,40.0,114.0,295.0,250.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.434628975265017,-27.218934911242602,-35.36585365853659,-45.28301886792453,296.55172413793105,-29.275362318840582,-79.91803278688525,471.42857142857144,-54.64285714285714,42.51968503937008,-77.90055248618785,185.0,158.7719298245614,-15.254237288135593,-43.2,,
188.0,Costa Rica,...,...,...,...,...,...,,27517.0,26862.0,27645.0,27981.0,26352.0,24154.0,27254.0,27461.0,23737.0,29926.0,23966.0,20597.0,20256.0,23421.0,22064.0,21430.0,22188.0,,,,,,,,6.0,6.0,6.0,6.0,6.0,6,6,6,6,6,6,6,6,6,6,6,,1995,1975,1994,2007,2002,1991.0,2016,1992,2009,2007,1992,1998.0,1994.0,1977,,-2.3803466947705054,2.914898369443824,1.2154096581660336,-5.821807655194596,-8.340922890103219,12.834313157241036,0.7595215381228444,-13.561050216670914,26.073219025150607,-19.91579228764285,-14.057414670783611,-1.655580909841239,15.625,-5.793945604372144,-2.8734590282813635,3.5370975268315443
191.0,Croatia,...,...,...,...,...,...,,,,,,5693.0,2993.0,3716.0,,,,26119.0,28747.0,34027.0,34006.0,27062.0,48698.0,44920.0,,,,,,,,,,,,,,,,,,,,,,,7,7,1994,2000,1997,2000,2007,1992.0,2017,1991,2007,2007,1995,2000.0,1996.0,1992,,,,,,-47.42666432460917,24.156364851319744,,,,,10.061640951031816,18.36713396180471,-0.061715696358773914,-20.419925895430218,79.94974502993128,-7.758018809807385
192.0,Cuba,...,...,...,...,...,...,,,,,2183.0,5739.0,4602.0,6598.0,5042.0,2908.0,4274.0,3997.0,5223.0,4585.0,4413.0,3909.0,4033.0,5903.0,,,,,,,,,,,,,,,,,,,,,,,,,1994,1990,1994,2008,2002,1992.0,2016,2001,2008,2007,1984,1997.0,1994.0,1981,,,,,162.89509848831884,-19.811813904861474,43.37244676227727,-23.58290391027584,-42.32447441491472,46.97386519944979,-6.481048198408984,30.673004753565174,-12.215201991192801,-3.751363140676118,-11.42080217539089,3.172166794576618,46.36746838581701
531.0,Curaçao,...,...,...,...,...,...,,,,,,,,,,,7398.0,4177.0,31133.0,3375.0,2426.0,2129.0,3359.0,3202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.538794268721276,645.3435480009576,-89.15941284167924,-28.11851851851852,-12.24237427864798,57.77360263034288,-4.674010122060137
196.0,Cyprus,...,...,...,...,...,...,363.0,334.0,291.0,323.0,320.0,224.0,223.0,260.0,153.0,341.0,231.0,298.0,418.0,155.0,205.0,250.0,220.0,166.0,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1992,1974,1996,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975,-7.988980716253444,-12.874251497005988,10.996563573883162,-0.9287925696594427,-30.0,-0.4464285714285714,16.591928251121075,-41.15384615384615,122.87581699346406,-32.25806451612903,29.004329004329005,40.26845637583892,-62.91866028708134,32.25806451612903,21.951219512195124,-12.0,-24.545454545454547
203.0,Czechia,966,"1,758",...,...,...,...,1453.0,1576.0,2351.0,1162.0,1250.0,1525.0,1873.0,1351.0,1046.0,1138.0,2383.0,1323.0,1234.0,1878.0,804.0,945.0,1107.0,1363.0,,,,,,,,,,,,,,,,,,1,1,1,,,,,1993,1993,1994,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993,8.465244322092223,49.1751269035533,-50.574223734581025,7.573149741824441,22.0,22.81967213114754,-27.869727709556862,-22.575869726128794,8.795411089866157,109.402460456942,-44.48174569869912,-6.72713529856387,52.188006482982175,-57.18849840255591,17.537313432835823,17.142857142857142,23.125564588979223
218.0,Ecuador,"3,373","7,585",...,...,...,...,7670.0,7590.0,9358.0,6340.0,3924.0,3848.0,6976.0,6947.0,11830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1975,1993,2004,2000,1990.0,2017,1991,2004,2004,2012,1995.0,1993.0,1975,-1.0430247718383312,23.29380764163373,-32.25048087198119,-38.10725552050473,-1.9367991845056065,81.28898128898129,-0.415711009174312,70.28933352526269,,,,,,,,,
818.0,Egypt,...,...,...,...,...,...,,,,805.0,610.0,716.0,889.0,1066.0,954.0,689.0,516.0,752.0,585.0,,,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1978,1994,1983,2005,1988.0,2017,1988,...,2003,1983,1995.0,1994.0,1974,,,,-24.22360248447205,17.37704918032787,24.162011173184357,19.910011248593925,-10.506566604127581,-27.77777777777778,-25.1088534107402,45.73643410852713,-22.20744680851064,,,,,
222.0,El Salvador,"4,212","4,777",...,...,...,...,3448.0,2445.0,2977.0,3288.0,2732.0,5039.0,4273.0,3571.0,4439.0,3013.0,5559.0,5192.0,2870.0,2452.0,2446.0,2115.0,1671.0,3863.0,,,,,,,,,,,,,,,,,,,,,,,,,1991,1987,1994,...,1998,1992.0,2017,1999,1999,2008,...,1997.0,1995.0,1991,-29.089327146171694,21.75869120654397,10.44675848169298,-16.909975669099754,84.44363103953148,-15.201428854931534,-16.428738591153756,24.306916830019603,-32.12435233160622,84.50049784268171,-6.6019068177729805,-44.7226502311248,-14.564459930313589,-0.24469820554649263,-13.532297628781684,-20.99290780141844,131.17893476959904
233.0,Estonia,"11,433","9,245",...,...,...,...,,,,,,21382.0,5659.0,23385.0,,,,22862.0,22602.0,15130.0,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,,,,,,-73.53381348798055,313.235553984803,,,,,-1.1372583326043215,-33.05902132554641,,,,
246.0,Finland,"18,114","21,293",...,...,...,...,23323.0,19614.0,15671.0,16874.0,27126.0,22970.0,20260.0,18686.0,28832.0,17222.0,19932.0,23572.0,29435.0,20341.0,18545.0,27351.0,23202.0,23359.0,,,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,-15.902756935214166,-20.102987661874174,7.676600089336992,60.75619295958279,-15.32109415321094,-11.797997387897258,-7.769002961500493,54.29733490313604,-40.26775804661487,15.73568691208919,18.26209110977323,24.872730358051925,-30.895192797689823,-8.829457745440244,47.48449716904826,-15.169463639355051,0.6766658046720111
250.0,France,...,...,...,...,...,...,,,,,,1247.0,8278.0,8219.0,3476.0,2727.0,3379.0,2142.0,3347.0,4388.0,3862.0,2138.0,3550.0,2506.0,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,,,,,,563.8331996792301,-0.712732544092776,-57.70775033459058,-21.547756041426926,23.909057572423908,-36.608464042616156,56.25583566760037,31.102479832685987,-11.987237921604375,-44.64008285862248,66.04303086997194,-29.408450704225352
270.0,Gambia,449,"1,765",...,...,...,...,2801.0,2146.0,-1540.0,2232.0,1993.0,4519.0,-677.0,-564.0,3375.0,7438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,1977,1994,2001,2001,1990.0,2016,1997,2002,2006,1984,1996.0,1994.0,1987,-23.38450553373795,-171.76141658900278,-244.93506493506493,-10.707885304659499,126.74360260913195,-114.98119052887807,-16.691285081240768,-698.404255319149,120.3851851851852,,,,,,,,
268.0,Georgia,"10,176",...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,,,,,,,,,,,,,,,,,
276.0,Germany,"2,048","2,733",...,...,...,...,2503.0,3005.0,3308.0,1249.0,2129.0,1849.0,1840.0,2532.0,2058.0,2124.0,2336.0,1606.0,2085.0,2230.0,1608.0,1614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,20.05593288054335,10.083194675540765,-62.243047158403876,70.45636509207365,-13.151714419915454,-0.48674959437533805,37.608695652173914,-18.72037914691943,3.206997084548105,9.981167608286253,-31.25,29.82565379825654,6.954436450839328,-27.89237668161435,0.3731343283582089,,
348.0,Hungary,"8,905","12,529",...,...,...,...,11706.0,11940.0,12755.0,8229.0,11855.0,13682.0,13215.0,10784.0,11006.0,12562.0,16724.0,8934.0,9634.0,12828.0,11600.0,9381.0,11759.0,10411.0,,,,,,,,,,,,,,,,,,,,,,,,,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,1.9989748846745259,6.825795644891122,-35.484123872990985,44.06367723903269,15.41121889498102,-3.4132436778248794,-18.395762391222096,2.058605341246291,14.137743049245866,33.1316669320172,-46.579765606314275,7.835236176404746,33.1534149885821,-9.572809479264109,-19.129310344827584,25.349109902995416,-11.46355982651586
352.0,Iceland,...,...,...,...,...,...,,,,,,458172.0,548250.0,537041.0,467573.0,501848.0,383148.0,534748.0,463637.0,477982.0,535323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,,,,,,19.660302244571906,-2.0445052439580484,-12.935325235875847,7.33040616117697,-23.652580064083146,39.56695584995876,-13.298039450357926,3.0940153611553867,11.996476854776958,,,
368.0,Iraq,...,...,...,...,...,...,5484.0,4379.0,6024.0,6350.0,5320.0,4244.0,5928.0,4270.0,3010.0,1074.0,1629.0,2510.0,1881.0,1961.0,1422.0,1272.0,1579.0,1230.0,,,,,,,,,,,,,,,,,,,,,,,,,2011,2014,2009,2016,2009,2008.0,...,2008,2017,2016,1985,2010.0,2009.0,1974,-20.14952589350839,37.565654258963235,5.411686586985391,-16.22047244094488,-20.225563909774436,39.67954759660697,-27.968960863697706,-29.508196721311474,-64.31893687707641,51.675977653631286,54.08225905463474,-25.059760956175296,4.253056884635832,-27.485976542580314,-10.548523206751055,24.135220125786162,-22.102596580113996
372.0,Ireland,...,...,...,...,...,...,,,,,,10815.0,13262.0,10069.0,14552.0,15393.0,9282.0,12027.0,12182.0,10724.0,13817.0,15410.0,10202.0,10984.0,,,,,,,,,,,,,,,,,,,,,,,,,1994,2002,1996,1983,2002,1988.0,2016,1985,2005,2010,1996,1997.0,1994.0,1991,,,,,,22.625982431807675,-24.07630824913286,44.52279273016188,5.77927432655305,-39.69986357435198,29.573367808661928,1.2887669410493057,-11.96847808241668,28.841850055949276,11.529275530144027,-33.796236210253085,7.665163693393453
380.0,Italy,"3,011",...,...,...,...,...,,1850.0,2223.0,1804.0,2539.0,2022.0,1287.0,1221.0,2264.0,2619.0,3037.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1979,1994,1983,2002,1988.0,2016,1977,2002,...,1995,1997.0,1994.0,1978,,20.16216216216216,-18.848403058929375,40.74279379157428,-20.362347380858605,-36.35014836795252,-5.128205128205128,85.42178542178543,15.680212014134277,15.960290187094312,-100.0,,,,,,
388.0,Jamaica,"3,823",...,...,...,...,...,,,,,,4018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003,1997,1995,...,1999,1993.0,2017,1998,2002,2007,1983,1997.0,1995.0,1983,,,,,,,,,,,,,,,,,
400.0,Jordan,...,...,...,...,...,...,,195.0,240.0,263.0,213.0,,107.0,107.0,80.0,98.0,118.0,79.0,72.0,69.0,67.0,94.0,86.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,1989,1978,1994,2001,2003,1989.0,2016,1977,2002,2004,1995,1996.0,1993.0,1975,,23.076923076923077,9.583333333333334,-19.011406844106464,,,0.0,-25.233644859813083,22.5,20.408163265306122,-33.05084745762712,-8.860759493670885,-4.166666666666666,-2.898550724637681,40.298507462686565,-8.51063829787234,-22.093023255813954
398.0,Kazakhstan,...,...,...,...,...,...,,,,8213.0,8352.0,8596.0,6622.0,7417.0,5606.0,6179.0,8757.0,6115.0,5478.0,7113.0,6346.0,6112.0,8194.0,7688.0,,,,,,,,,,8.0,8.0,8.0,8,8,8,8,8,8,8,8,8,8,8,,2003,2000,1994,2006,2009,1998.0,2016,2007,2007,2007,...,1997.0,1995.0,1994,,,,1.6924388165104103,2.921455938697318,-22.964169381107492,12.005436424041076,-24.416880140218417,10.221191580449517,41.72196148244052,-30.170149594610024,-10.417007358953393,29.846659364731654,-10.783073246168987,-3.687362117869524,34.06413612565445,-6.175250183060776
414.0,Kuwait,...,...,...,...,...,...,,,,,,,,38.0,11.0,38.0,8.0,24.0,36.0,31.0,18.0,24.0,21.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,1993,2002,2002,...,2005,1992.0,2018,2015,2006,2006,1986,1997.0,1994.0,2002,,,,,,,,-71.05263157894737,245.45454545454547,-78.94736842105263,200.0,50.0,-13.88888888888889,-41.935483870967744,33.33333333333333,-12.5,-47.61904761904761
417.0,Kyrgyzstan,"7,808","5,483",...,...,...,...,4544.0,4625.0,6004.0,4846.0,4302.0,4190.0,3642.0,4237.0,4082.0,5337.0,5389.0,4030.0,5483.0,,,,,,9.0,9.0,,,,,9.0,9.0,9.0,9.0,9.0,9.0,9,9,9,9,,,,,,,,,1996,2007,1996,2014,2003,2000.0,...,2003,2000,2006,...,1997.0,2000.0,1995,1.7825704225352113,29.81621621621622,-19.287141905396403,-11.225753198514239,-2.6034402603440263,-13.078758949880667,16.33717737506864,-3.6582487609157424,30.744732974032335,0.9743301480232341,-25.218036741510485,36.054590570719604,,,,,
428.0,Latvia,"20,529","15,609",...,...,...,...,14727.0,15694.0,17634.0,18735.0,14352.0,13344.0,10773.0,17512.0,16979.0,19179.0,24249.0,15382.0,22042.0,18555.0,18515.0,14204.0,22058.0,23405.0,,,,,,,,,,,,,,,,,,,,,,,,,1992,1997,1996,1999,2002,1995.0,2017,1995,2003,2004,2004,2002.0,1995.0,1995,6.56617097847491,12.361412004587741,6.243620279006465,-23.394715772618095,-7.023411371237458,-19.26708633093525,62.554534484359046,-3.043627227044312,12.957182401790446,26.43516346003441,-36.56645634871541,43.29736055129372,-15.819798566373288,-0.2155753166262463,-23.28382392654604,55.29428330047874,6.106627980777949
422.0,Lebanon,...,...,...,...,...,...,1329.0,,,,,,,,,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,2013,1995,2019,2006,1993.0,...,1999,2006,2003,1995,1996.0,1994.0,1983,,,,,,,,,,,,,,,,,
440.0,Lithuania,"8,167","7,183",...,...,...,...,6902.0,7258.0,7109.0,4921.0,7560.0,7446.0,5760.0,8345.0,6991.0,6366.0,9369.0,8457.0,9242.0,6826.0,8146.0,6846.0,11530.0,11871.0,,,,,,,,,,,,,,,,,,,,,,,,,1999,2001,1996,2002,2003,1995.0,2017,1993,2004,2006,2003,2003.0,1995.0,1992,5.157925239061142,-2.0529071369523284,-30.777887185258123,53.62731152204836,-1.507936507936508,-22.643029814665592,44.87847222222222,-16.225284601557817,-8.94006579888428,47.17247879359095,-9.73422990714057,9.282251389381578,-26.141527807833803,19.337825959566363,-15.958752762091825,68.41951504528193,2.9575021682567213
442.0,Luxembourg,"4,717","4,236",...,...,...,...,,,,,,,,,2138.0,1868.0,3776.0,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1983,1994,1983,2002,1988.0,2016,1998,2002,2003,2000,1997.0,1994.0,1983,,,,,,,,,-12.628624883068287,102.14132762312633,-23.19915254237288,,,,,,
450.0,Madagascar,...,...,...,...,...,...,21374.0,,,,,,,17341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1975,1996,2007,2003,1996.0,2016,1999,2004,2005,2001,1997.0,1999.0,1983,,,,,,,,,,,,,,,,,
466.0,Mali,"11,092",...,...,...,...,...,,,,,6946.0,8195.0,7045.0,8666.0,8722.0,8556.0,9526.0,7670.0,9408.0,7964.0,7345.0,8085.0,8119.0,732.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,1994,1995,1987,2002,1994.0,2016,1987,2003,2003,1985,1995.0,1994.0,1977,,,,,17.98157212784336,-14.032946918852959,23.009226401703337,0.6462035541195477,-1.9032332033937172,11.33707339878448,-19.483518790678144,22.659713168187746,-15.348639455782312,-7.772476142641889,10.074880871341048,0.4205318491032777,-90.98411134376154
470.0,Malta,269,297,...,...,...,...,192.0,143.0,189.0,374.0,195.0,214.0,228.0,261.0,209.0,283.0,219.0,251.0,192.0,176.0,184.0,203.0,117.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,2000,1989,2001,2001,2001,1988.0,2016,1989,2017,2017,1993,1998.0,1994.0,1978,-25.520833333333332,32.16783216783217,97.88359788359789,-47.860962566844925,9.743589743589745,6.5420560747663545,14.473684210526317,-19.923371647509576,35.406698564593306,-22.614840989399294,14.61187214611872,-23.50597609561753,-8.333333333333332,4.545454545454546,10.326086956521738,-42.364532019704434,35.04273504273504
480.0,Mauritius,"2,122","2,539",...,...,...,...,2158.0,2019.0,2193.0,2481.0,2240.0,2750.0,2030.0,2089.0,2360.0,2371.0,2203.0,1844.0,1754.0,2058.0,2077.0,2652.0,2001.0,2237.0,10.0,,,,,,,,,,10.0,10.0,10,10,10,10,10,10,10,10,10,"10,11",,,1992,1975,1993,2004,2001,1992.0,2016,2001,2005,2004,1994,1996.0,1992.0,1995,-6.441149212233549,8.618127786032689,13.132694938440492,-9.713825070536073,22.767857142857142,-26.181818181818183,2.9064039408866997,12.972714217328866,0.46610169491525427,-7.0856178827498955,-16.295960054471177,-4.8806941431670285,17.33181299885975,0.923226433430515,27.68415984593163,-24.547511312217193,11.794102948525737
504.0,Morocco,...,"2,110",...,...,...,...,,,,,961.0,,,705.0,1393.0,1344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1975,1995,1993,2002,1995.0,2016,1980,2011,2004,2007,1996.0,1995.0,1975,,,,,,,,97.5886524822695,-3.5175879396984926,,,,,,,,
