Country ID,Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1991,Footnotes 1992,Footnotes 1993,Footnotes 1994,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
191.0,Croatia,...,...,...,...,...,492,525,531,527,523,512.0,506.0,505.0,532.0,311.6000061,305.7999878,,,289.0,271.2999878,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,17.0,17.0,,,,,,,,,1994,2000,1997,2000,2007,1992.0,2017,1991,2007,2007,1995,2000.0,1996.0,1992,-1.171875,-0.1976284584980237,5.346534653465347,-41.42857028195489,-1.8613665553455128,,,,-6.124571695501731,,,,,,,,
192.0,Cuba,...,...,...,...,...,...,...,...,...,...,,,,,494.0,433.0,572.0,579.0,639.0,625.0,727.0,603.0,870.0,894.0,1001.0,955.0,948.0,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1990,1994,2008,2002,1992.0,2016,2001,2008,2007,1984,1997.0,1994.0,1981,,,,,-12.348178137651821,32.10161662817552,1.2237762237762237,10.362694300518134,-2.190923317683881,16.32,-17.05639614855571,44.27860696517413,2.7586206896551726,11.968680089485458,-4.595404595404595,-0.7329842931937173,-4.008438818565401
196.0,Cyprus,...,...,...,...,...,...,...,...,...,...,,101.8000031,119.5,129.5,140.3000031,73.30000305,73.69999695,73.90000153,62.5,70.30000305,82.09999847,80.59999847,78.90000153,77.5,79.70999908,81.90000153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1974,1996,2001,1999,1992.0,2017,2001,2004,2005,1988,2000.0,1997.0,1975,,17.387029824167072,8.368200836820083,8.339770733590731,-47.7548100995017,0.5456942474165399,0.2713766462374299,-15.426253442460514,12.480004880000001,16.785199015720387,-1.827040228932662,-2.109177384950893,-1.7743998768715834,2.851611716129036,2.7474626461882456,,
203.0,Czechia,936.5,...,...,...,...,655.9000244,631.4000244,604,579.9000244,564.2000122,554.0999756,535.5999756,545.2999878,547.2000122,543.5,531.5999756,527.2999878,531.4000244,520.4000244,512.0,500.0,492.2000122,490.7999878,478.2999878,471.6000061,481.2999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994,1994,2001,1993.0,2017,1993,2000,2002,1996,2000.0,1993.0,1993,-3.338747665521464,1.8110553849696742,0.3484365381458189,-0.676171805099961,-2.189516908923644,-0.8088765984510591,0.7775529480108879,-2.0700036685959926,-1.6141475799669478,-2.34375,-1.5599975599999993,-0.2844421709260589,-2.546862328996985,-1.4007906901309823,2.0568239131750987,,
208.0,Denmark,571,551.2000122,539.5999756,512.5,493.2000122,470,509,464.7000122,440.1000061,422,419.8999939,410.7999878,379.7000122,370.5,371.0,420.5,404.1000061,409.7000122,406.7000122,385.6000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1977,1994,1983,2002,1988.0,2016,1978,2004,2003,2004,1995.0,1993.0,1979,-2.167184146748812,-7.5705882482015,-2.4229686342896577,0.1349527665317139,13.34231805929919,-3.9001174554102325,1.3857970837580817,-0.7322430829061127,-5.1881006803667935,,,,,,,,
818.0,Egypt,...,...,...,...,...,...,...,...,...,...,3500.0,,,3324.0,3524.0,3724.0,5954.0,5220.0,6900.0,6920.0,,,,,,6129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1978,1994,1983,2005,1988.0,2017,1988,...,2003,1983,1995.0,1994.0,1974,,,,6.016847172081829,5.675368898978434,59.88184747583244,-12.32784682566342,32.18390804597701,0.2898550724637681,,,,,,,,
233.0,Estonia,...,...,...,...,...,...,...,...,...,...,71.5,66.09999847,71.09999847,69.69999695,66.09999847,,,,,,46.79999924,47.79999924,49.79999924,51.59999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,1992,1994,2008,2002,1996.0,2016,1994,2006,2008,2005,2012.0,1994.0,1995,-7.552449692307689,7.564296695512465,-1.9690598454664123,-5.164990871638763,,,,,,,2.136752171451531,4.184100484935489,3.6144563403009493,,,,
242.0,Fiji,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,69798.85156,63391.55859,72809.85156,70291.44531,75069.05469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,...,1997,1993,2013,1998,1989.0,2016,2006,...,2001,1982,1998.0,1993.0,1990,,,,,,,,,,,,,,-9.17965385790367,14.857329870866637,-3.4588811761615412,6.796857510796301
246.0,Finland,424,414,420,419,419,412,419,416,404,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1976,1994,1989,2002,1988.0,2016,1975,2004,2002,1996,1995.0,1994.0,1987,,,,,,,,,,,,,,,,,
250.0,France,...,...,...,...,...,...,...,...,5129.700195,...,,5684.799805,,,,,,,4089.0,,3971.0,3871.0,3855.0,3622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1994,1990,2002,1988.0,2016,1986,2004,2004,1996,1997.0,1994.0,1975,,,,,,,,,,,-2.5182573659027954,-0.41332988891759237,-6.0440985732814525,,,,
254.0,French Guiana,...,...,...,...,...,...,...,...,3.200000048,...,,9.5,,,10.69999981,,,,,,,,15.00539494,14.36972046,14.67796898,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2363062254727994,2.145125375667881,,,
268.0,Georgia,491,...,...,...,...,333,392.3999939,411.8999939,378,348.3999939,217.8000031,305.2999878,322.0,306.0,296.0,308.0,212.0,207.0,399.0,408.0,455.0,460.0,605.0,475.0,471.0,279.0,247.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1996,1994,2000,1999,1996.0,2017,1997,2007,2006,1996,1999.0,1994.0,1992,40.17446439604757,5.470033693856572,-4.968944099378882,-3.2679738562091507,4.054054054054054,-31.16883116883117,-2.358490566037736,92.7536231884058,2.2556390977443606,11.519607843137255,1.098901098901099,31.521739130434785,-21.487603305785125,-0.8421052631578947,-40.76433121019109,-11.469534050179211,6.0728744939271255
276.0,Germany,...,5748,...,...,...,5094,...,...,4859,...,,4773.899902,,,4728.700195,,,,,,4112.63623,,,4233.306152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1976,1994,1984,2002,1988.0,2016,1976,2001,2002,1994,1996.0,1993.0,1976,,,,,,,,,,,,,,,,,
300.0,Greece,...,...,...,...,...,...,...,...,...,...,556.0999756,537.2000122,540.7999878,607.7999878,622.5,643.2000122,643.0,625.5999756,,,,1178.400024,1177.359985,1178.25,1181.219971,1182.140015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1992,1994,1999,2002,1988.0,2016,1975,2003,2006,1995,1997.0,1994.0,1981,-3.39866287165506,0.670136917022227,12.389053533924653,2.418560792211971,3.3253031646586257,-0.031096423539518473,-2.7060691135303276,,,,,-0.08825856914612375,0.07559412680395695,0.2520662847443231,0.0778893028045461,,
312.0,Guadeloupe,...,...,...,...,...,...,...,...,36.40999985,36.40999985,,33.0,,,31.0,,,,,,,,43.5897522,44.26873016,37.81716156,35.72986984,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5576550123173158,-14.573647305179433,-5.519429893458146,,
324.0,Guinea,...,...,...,...,...,...,...,...,...,...,,,,,,25.29999924,27.05999947,29.70000076,65.16000366,68.09999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1981,1993,1993,2000,1992.0,2016,1993,2000,2007,1985,1997.0,1993.0,1979,,,,,,6.956522857192003,9.756102519243695,119.39394610305052,4.511962315626429,,,,,,,,
328.0,Guyana,...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,1977,1994,...,2003,1993.0,2016,...,2007,2007,1993,1997.0,1994.0,1977,,,,,,,,,,,,,,,,,
348.0,Hungary,911.0999756,...,926.0999756,810.5999756,665.4000244,661.5999756,581.5,560.4000244,549.7999878,536,560.0999756,535.0,546.2999878,560.5999756,532.7999878,512.9000244,,,492.0,482.0,455.0,454.0,452.0,436.0969849,427.5409851,443.3890076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1985,1994,1983,2002,1989.0,2016,1979,2000,2008,2002,1999.0,1994.0,1985,-4.481338456248273,2.1121472523364586,2.61760719739118,-4.958970569031173,-3.7349782011387735,,,,-2.0325203252032518,-5.601659751037345,-0.21978021978021978,-0.4405286343612335,-3.518366172566373,-1.9619488545562735,3.7067843908095104,,
352.0,Iceland,...,...,65,65,62,62,62,62,63,64,65.0,66.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2000,1994,...,2002,1989.0,2016,1978,...,2002,1985,1997.0,1993.0,1995,1.5384615384615385,1.5151515151515151,0.0,0.0,0.0,,,,,,,,,,,,
360.0,Indonesia,...,...,...,...,...,...,...,...,...,...,,,,,2144.0,2353.226074,3789.095947,2194.52002,2410.899902,2312.699951,2438.600098,2742.399902,2968.600098,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,,,,,,1993,1978,1994,...,2004,1992.0,2016,1992,2013,2009,1986,1998.0,1994.0,1989,,,,,9.758678824626871,61.01708156578922,-42.08328185150599,9.860009479430504,-4.073165829843734,5.4438599761097946,12.45795914833102,8.24825715006169,,,,,
